"country","year","current_account_balance_pct_gdp","govt_gross_debt_pct_gdp","population_millions","unemployment_rate_pct","gdp_per_capita_ppp","gdp_growth_pct","inflation_avg_cpi_pct","inflation_change_pct","region","ihs_inflation","ihs_unemployment","ihs_debt","ihs_gdp_growth"
"Bhutan",2003,-22.344,69.337,0.602,1.8,5419.72,9.049,2.472,-0.467,"Emerging Asia",1.63678170658419,1.35044074027497,4.9321778515413,2.89884063160514
"Brunei Darussalam",2003,34.188,0,0.346,1.825,72904.68,2.904,0.3,2.615,"Emerging Asia",0.295673047563422,1.36251776925311,0,1.78764335945319
"Cambodia",2003,-3.286,39.782,12.421,11.4,2231.8,10.284,1.027,1.063,"Emerging Asia",0.900337185485223,3.12867867763828,4.37671965897543,3.02609196019622
"China",2003,2.598,26.8,1292.27,2.4,4375.73,10.021,1.163,1.932,"Emerging Asia",0.992069095482105,1.6094379124341,3.9818969595524,3.00031035905523
"Fiji",2003,-4.077,46.444,0.816,6.822,10309.58,0.8,4.22,3.498,"Emerging Asia",2.14673391132091,2.6186288500882,4.53151034547104,0.732668256045411
"India",2003,2.317,85.883,1117.42,1.669,2861.58,7.86,4.096,-0.901,"Emerging Asia",2.11773677795933,1.28499553528745,5.14616697791744,2.75895608581174
"Indonesia",2003,3.175,55.643,215.216,9.67,6247.62,4.78,6.791,-5.117,"Emerging Asia",2.6141227451625,2.96483837384343,4.71218420004097,2.26835407643539
"Kiribati",2003,-8.724,12.315,0.089,25.4,1951.89,-1.575,1.633,-1.543,"Emerging Asia",1.26634461809585,3.92828363031792,3.20560958353478,-1.23565846572652
"Lao PDR",2003,-11.589,90.148,5.689,12.4,3171.03,6.179,15.489,4.856,"Emerging Asia",3.43431771130586,3.21246561256992,5.19463070623538,2.52078815752797
"Malaysia",2003,11.149,41.393,25.32,3.6,16393.5,5.789,1.074,-0.719,"Emerging Asia",0.932743699368172,1.99283576493974,4.41640484342964,2.45648452616274
"Marshall Islands",2003,-0.724,43.711,0.05,5.935,3287.39,-1.535,7.514,6.824,"Emerging Asia",2.71431390254466,2.48103720743635,4.4708777869797,-1.21402222123796
"Micronesia, Fed. Sts.",2003,-6.102,25.136,0.106,16.5,3123.13,1.763,-0.245,-0.086,"Emerging Asia",-0.242612911397075,3.49742457284713,3.91784371068812,1.33232956991233
"Mongolia",2003,-6.184,85.883,2.495,17.01,5240.92,7.357,5.06,3.993,"Emerging Asia",2.32413793057374,3.52781150437033,5.14616697791744,2.69338664402989
"Myanmar",2003,1.262,150.104,46.977,7.9,1534.69,13.196,47.469,25.553,"Emerging Asia",4.55333497659854,2.76399185110002,5.70448666328006,3.2744935245635
"Nepal",2003,2.125,52.974,25.683,8.742,2107.64,3.945,4.743,1.847,"Emerging Asia",2.26074928533803,2.86454152590502,4.66303748283376,2.08128604572351
"Palau",2003,-27.809,34.829,0.02,9.85,12307.89,-3.38,0.647,0.92,"Emerging Asia",0.608707259166534,2.983185455039,4.24380358047543,-1.93222062171507
"Papua New Guinea",2003,1.455,40.42,5.515,5.361,2876.74,9.046,14.709,2.91,"Emerging Asia",3.38276024423115,2.38088493315568,4.39262487714036,2.89851105529693
"Philippines",2003,0.327,71.393,81.91,11.4,4762.98,5.087,2.223,-0.534,"Emerging Asia",1.53913694381012,3.12867867763828,4.96139605111583,2.32935925558433
"Samoa",2003,-3.768,42.763,0.177,6.727,4653.33,5.213,4.367,-3.063,"Emerging Asia",2.18008206428958,2.60475578570733,4.44895710632526,2.35337778120106
"Solomon Islands",2003,5.906,61.327,0.447,10.501,1764.74,6.523,10.077,0.711,"Emerging Asia",3.00585567770887,3.04687714183818,4.80943384833938,2.57430596257027
"Sri Lanka",2003,-0.329,86.45,19.224,8.4,6518.9,5.94,8.969,-0.582000000000001,"Emerging Asia",2.8900147714993,2.82490328703885,5.15274684208086,2.48186761753991
"Thailand",2003,3.134,47.501,64.55,2.2,11260.16,7.189,1.813,1.153,"Emerging Asia",1.35673673114884,1.5296604950904,4.55400872425938,2.67050183414039
"Timor-Leste",2003,-8.99,0,0.918,16.183,2381.19,-2.182,8.017,3.93,"Emerging Asia",2.7785786683499,3.47806172621399,0,-1.52218668600886
"Tonga",2003,-2.598,56.221,0.1,6.922,5066.72,0.056,10.669,0.681000000000001,"Emerging Asia",3.06267862488727,2.63302922924456,4.72251661764158,0.0559707718946116
"Tuvalu",2003,-61.2,280.307,0.009,14.2,3503.5,-4.351,2.914,-2.137,"Emerging Asia",1.79089425040184,3.34762667908564,6.32903579344109,-2.17650443079222
"Vanuatu",2003,-8.058,38.264,0.204,8.219,2290.73,4.288,3.016,1.052,"Emerging Asia",1.82349399692519,2.80327620538615,4.33782739265555,2.16229499783616
"Viet Nam",2003,-3.844,29.835,82.302,5.78,4265.99,7.341,3.11,-0.655,"Emerging Asia",1.85266923057728,2.45495138487273,4.08911012201315,2.69122935664159
"Bangladesh",2004,0.228,36.585,136.986,6.075,2735.19,5.24,8.139,4.258,"Emerging Asia",2.7935672814782,2.50403539165602,4.29297223010004,2.35845173346293
"Bhutan",2004,-17.367,76.022,0.613,2.5,5665.82,6.423,3.346,0.874,"Emerging Asia",1.92252988153046,1.6472311463711,5.02421320733555,2.55903800771738
"Brunei Darussalam",2004,33.042,0,0.352,1.9,72045.26,0.504,0.814,0.514,"Emerging Asia",0.74356312837361,1.39799836511143,0,0.484786668621908
"Cambodia",2004,-1.969,38.744,12.623,7.82,2403.79,9.458,3.925,2.898,"Emerging Asia",2.07636002168212,2.75389503802287,4.35028958887789,2.94279122101883
"China",2004,3.536,26.393,1299.88,5.532,4790.1,10.114,3.895,2.732,"Emerging Asia",2.0689266156318,2.41176739887766,3.96660470192658,3.00950283224794
"Fiji",2004,-11.065,45.894,0.821,7.255,10799.94,5.4,2.827,-1.393,"Emerging Asia",1.76227135908238,2.67955426936791,4.5196002428425,2.38801132228465
"India",2004,-0.348,84.89,1136.27,9.925,3037.06,7.923,3.997,-0.0990000000000002,"Emerging Asia",2.09398468346644,2.99073232579275,5.13453817131327,2.76687606496866
"Indonesia",2004,1.882,51.328,218.285,9.86,6469.67,5.031,6.062,-0.729,"Emerging Asia",2.5019216869004,2.98419498450167,4.63147847167668,2.31849988985792
"Kiribati",2004,-7.172,13.623,0.091,7,1905.06,-0.609,-0.74,-2.373,"Emerging Asia",-0.685127974104599,2.64412076105863,3.30625109094695,-0.576526998291448
"Lao PDR",2004,-13.873,80.653,5.768,8.656,3352.31,7.187,10.467,-5.022,"Emerging Asia",3.04364875473312,2.85471993646433,5.08334161252043,2.67022624678351
"Malaysia",2004,11.099,41.96,25.905,3.55,17110.04,6.783,1.42,0.346,"Emerging Asia",1.14955208587213,1.97936657746061,4.43000592754566,2.61295661097341
"Maldives",2004,-9.971,34.674,0.289,11,16205.52,6.031,6.339,9.142,"Emerging Asia",2.54603248492119,3.09310219505083,4.23934517946201,2.49686345363936
"Marshall Islands",2004,3.541,46.791,0.05,5.488,3234.02,-0.708,2.014,-5.5,"Emerging Asia",1.44987899183859,2.40391023005958,4.53895222440089,-0.659208105025289
"Micronesia, Fed. Sts.",2004,-18.833,25.834,0.106,2.6,3031.79,-3.19,1.745,1.99,"Emerging Asia",1.3234143974791,1.68374314399774,3.94521301451533,-1.87687658087829
"Mongolia",2004,3.163,59.225,2.522,3.498,5674.29,9.425,8.247,3.187,"Emerging Asia",2.80665234286084,1.96517088420912,4.77456219677882,2.93931545156398
"Myanmar",2004,2.403,130.123,47.304,5.3,1757.54,15.318,8.005,-39.464,"Emerging Asia",2.77709226365163,2.36963744780851,5.56164210215964,3.42323954615068
"Nepal",2004,2.368,51.324,26.004,27.5,2179.09,4.683,3.963,-0.78,"Emerging Asia",2.08569944565151,4.00766359994195,4.63140055325288,2.24829563213554
"Palau",2004,-34.675,34.222,0.02,13.24,12707.89,4.077,0.537,-0.11,"Emerging Asia",0.514058453147799,3.27781283602734,4.22622929060721,2.11322056933952
"Papua New Guinea",2004,-0.263,37.176,5.647,16.2,2825.58,0.578,2.159,-12.55,"Emerging Asia",1.51256233271861,3.47910966319536,4.30899141333508,0.5498687485609
"Philippines",2004,1.71,71.082,83.55,11.825,4976.23,6.569,4.799,2.576,"Emerging Asia",2.27223735276834,3.16514621643899,4.95703079606796,2.58125259221067
"Samoa",2004,-3.324,39.842,0.179,8.082,4767.02,3.087,7.847,3.48,"Emerging Asia",2.75731403063779,2.78659214538089,4.37822626735447,1.84560504551024
"Solomon Islands",2004,15.364,58.211,0.459,8.079,1835.05,6.667,6.916,-3.161,"Emerging Asia",2.63217096953062,2.78622369197576,4.75729529122273,2.59589473475839
"Sri Lanka",2004,-2.654,86.499,19.387,8.3,6816.03,5.445,9.014,0.0449999999999999,"Emerging Asia",2.89498884064655,2.8130120727167,5.1533134452447,2.39617250253344
"Thailand",2004,1.596,46.266,64.995,2.1,11886.33,6.289,2.812,0.999,"Emerging Asia",1.75725728572993,1.48748283664127,4.52767130299171,2.53821102354842
"Timor-Leste",2004,14.878,0,0.935,16.208,2346.61,0.4,2.21,-5.807,"Emerging Asia",1.53379074781417,3.47960243099851,0,0.390035319770715
"Tonga",2004,-4.631,52.248,0.101,12.5,4950.77,-1.885,11.759,1.09,"Emerging Asia",3.15956920503252,3.22047199846445,4.64924036058841,-1.39099049662521
"Tuvalu",2004,-18.346,30.017,0.01,10.781,3393.54,-1.888,2.369,-0.545,"Emerging Asia",1.59744878073093,3.07307650789504,4.09518841621658,-1.39239554771171
"Vanuatu",2004,-2.78,30.412,0.209,15.939,2328.52,3.987,1.419,-1.597,"Emerging Asia",1.14897617169412,3.46289871891879,4.10825464088592,2.09155475241007
"Viet Nam",2004,-2.53,29.363,83.063,5.6,4556.15,7.789,7.812,4.702,"Emerging Asia",2.75287977236268,2.42379204358752,4.07317239360078,2.74995517550353
"Bangladesh",2005,-0.7,35.558,139.036,10.53,2872.91,6.536,6.486,-1.653,"Emerging Asia",2.56868363485969,3.04962259082564,4.26451001475419,2.57627398086557
"Bhutan",2005,-28.756,78.868,0.624,3.1,5903.39,6.069,4.823,1.477,"Emerging Asia",2.27712153615851,1.84960367947318,5.06096293892407,2.50306038336249
"Brunei Darussalam",2005,38.183,0,0.359,3.313,71073.64,0.388,1.244,0.43,"Emerging Asia",1.04383934995796,1.91303732433279,0,0.378870684431209
"Cambodia",2005,-3.406,31.67,12.829,23.75,2679.99,13.303,6.349,2.424,"Emerging Asia",2.54758955226685,3.86117262996983,4.14876620297172,3.28254644050663
"China",2005,5.781,26.312,1307.56,4.817,5304.32,11.389,1.809,-2.086,"Emerging Asia",1.35480319475784,2.27590267823136,3.96353319799983,3.12771699591461
"Fiji",2005,-6.863,45.318,0.827,7.3,10592.35,-1.3,2.303,-0.524,"Emerging Asia",1.57147406616195,2.68568016777615,4.50697319315483,-1.0784510589549
"India",2005,-1.207,82.378,1154.64,1.9,3225.54,7.923,3.679,-0.318,"Emerging Asia",2.01376702690788,1.39799836511143,5.10450242932209,2.76687606496866
"Indonesia",2005,0.513,42.612,221.398,11.24,6741.81,5.693,10.464,4.402,"Emerging Asia",3.04336339829523,3.11459900208773,4.44542073756809,2.44001038978876
"Kiribati",2005,-25.04,12.115,0.093,13.623,1894.92,1.292,-0.351,0.389,"Emerging Asia",-0.34416526619872,3.30625109094695,3.18929050728393,1.0735639267635
"Lao PDR",2005,-15.668,73.203,5.853,11.9,3533.01,6.94,7.167,-3.3,"Emerging Asia",2.66746622805416,3.17144633596124,4.98643023431668,2.63559964273846
"Malaysia",2005,13.764,40.778,26.477,3.55,17573.53,4.976,3.039,1.619,"Emerging Asia",1.83070772214321,1.97936657746061,4.40144021167556,2.30772065935104
"Maldives",2005,-23.467,43.196,0.294,13.462,14177.82,-11.223,2.46,-3.879,"Emerging Asia",1.63227219252705,3.29439473358963,4.45902903601228,-3.11309136559797
"Marshall Islands",2005,6.271,45.848,0.051,10.17,3244.71,1.773,3.489,1.475,"Emerging Asia",1.96269414071439,3.01499779309082,4.51859766873343,1.33725274418461
"Micronesia, Fed. Sts.",2005,-10.279,25.123,0.106,15,3110.49,2.314,4.087,2.342,"Emerging Asia",2.11559999064616,3.40230664548059,3.91732679951162,1.57584646485125
"Mongolia",2005,3.468,35.365,2.551,2.824,5974.01,6.507,12.708,4.461,"Emerging Asia",3.23692336676879,1.76127043831224,4.25906964188376,2.57187851888635
"Myanmar",2005,5.554,122.284,47.598,15.7,1983.66,13.567,6.886,-1.119,"Emerging Asia",2.62786870161987,3.44782059328739,5.49951010706917,3.30214302221212
"Nauru",2005,-0.751,64.52,0.01,8.766,3655.36,-8.433,8.662,-8.247,"Emerging Asia",2.85540828205604,2.86726541658871,4.86018248370087,-2.82879677607302
"Nepal",2005,1.751,45.133,26.285,17,2230.79,3.479,4.539,0.576,"Emerging Asia",2.21777324696563,3.52722445619997,4.50288357447637,1.95993526977808
"Palau",2005,-27.058,30.465,0.02,5,13017.04,3.664,3.558,3.021,"Emerging Asia",1.98153342131928,2.31243834127275,4.10999491830708,2.00982509790384
"Papua New Guinea",2005,8.518,31.562,5.781,6.47,2877.28,4.252,1.781,-0.378,"Emerging Asia",1.34117614116737,2.56624264828621,4.14535191520425,2.15408614702997
"Philippines",2005,1.853,64.674,85.17,11.35,5122.85,4.942,6.64,1.841,"Emerging Asia",2.59188178632947,3.12429995429201,4.86256621085913,2.30099970339774
"Samoa",2005,-7.139,34.151,0.18,5.951,5051.69,6.639,7.821,-0.0260000000000007,"Emerging Asia",2.75402187437068,2.48369212962625,4.22415333460883,2.59173285235193
"Solomon Islands",2005,-6.051,44.674,0.47,10,1889.61,5.526,7.53,0.614,"Emerging Asia",2.71642244565013,2.99822295029797,4.49266409910989,2.41069953697593
"Sri Lanka",2005,-2.097,76.589,19.545,7.7,7182.99,6.242,11.009,1.995,"Emerging Asia",3.09391668633932,2.73855765013714,5.03164326052519,2.53080335032951
"Thailand",2005,-4.036,45.462,65.416,1.9,12304.4,4.188,4.467,1.655,"Emerging Asia",2.20216387592555,1.39799836511143,4.5101449311178,2.13932869769467
"Timor-Leste",2005,56.7,0,0.957,3.1,2362.96,2.988,1.612,-0.598,"Emerging Asia",1.25532621417493,1.84960367947318,0,1.81464488000064
"Tonga",2005,-9.481,43.349,0.101,9.174,4899.73,-0.416,9.982,-1.777,"Emerging Asia",2.99643028546609,2.91247788003604,4.46256382880733,-0.404849650687817
"Tuvalu",2005,-7.988,37.408,0.01,15.2,3224.76,-3.746,3.221,0.852,"Emerging Asia",1.88610870550391,3.41552292004247,4.31521037128776,-2.03119345741573
"Vanuatu",2005,-9.153,26.274,0.214,15.39,2396.93,5.305,1.199,-0.22,"Emerging Asia",1.01533279232394,3.42791897217748,3.96208899031013,2.37056406510558
"Viet Nam",2005,-0.765,28.669,83.833,5.31,4855.02,7.547,8.3,0.488,"Emerging Asia",2.8130120727167,2.37148983941032,4.04926761047593,2.71865795413725
"Bangladesh",2006,0.665,35.332,140.921,7.652,3029.23,6.672,7.163,0.677,"Emerging Asia",2.66691331778505,2.73235677259433,4.2581364536239,2.59663612889553
"Bhutan",2006,-4.328,80.923,0.635,3.2,6162.39,6.266,4.93,0.106999999999999,"Emerging Asia",2.29861699033789,1.87986358439691,5.08668344013483,2.53459276201741
"Brunei Darussalam",2006,41.145,0.594,0.365,5.1,72978.17,4.398,0.16,-1.084,"Emerging Asia",0.159325079865316,2.33186371852127,0.563673136424286,2.18697842266382
"Cambodia",2006,-0.562,26.729,13.037,3.2,2925.7,10.943,6.143,-0.206,"Emerging Asia",2.51502041623715,1.87986358439691,3.97924604002431,3.08792835121618
"China",2006,8.418,25.568,1314.48,4.233,5947.03,12.71,1.468,-0.341,"Emerging Asia",1.17688072253905,2.14972710479016,3.93487095614852,3.2370802506598
"Fiji",2006,-13.845,50.325,0.83,7.7,10754.04,1.9,2.483,0.18,"Emerging Asia",1.64089893259497,2.73855765013714,4.61174785003879,1.39799836511143
"India",2006,-1.017,77.941,1172.37,2.1,3432.82,8.061,6.736,3.057,"Emerging Asia",2.60607827048289,1.48748283664127,5.04914046185209,2.78401013775582
"Indonesia",2006,2.406,35.848,224.555,10.28,7012.67,5.501,13.099,2.635,"Emerging Asia",3.26713691191043,3.0257047577816,4.27262944185263,2.40623799499612
"Kiribati",2006,-8.61,12.871,0.095,4.474,1961.67,5.777,-0.997,-0.646,"Emerging Asia",-0.879250674891129,2.20369193379031,3.2496295856009,2.45443982264653
"Lao PDR",2006,-9.264,60.007,5.947,14.691,3788.74,8.954,6.546,-0.621,"Emerging Asia",2.57778524016006,3.38153857777499,4.78767782365796,2.88835126910542
"Malaysia",2006,15.362,39.662,26.832,3.325,18309.68,5.584,3.621,0.582,"Emerging Asia",1.99844111981823,1.9164991563077,4.37369961762751,2.4209754923805
"Maldives",2006,-19.171,36.78,0.299,14.5,17218.51,23.606,3.5,1.04,"Emerging Asia",1.96572047164965,3.36848277541722,4.2982861547364,3.8550964330736
"Marshall Islands",2006,-2.91,44.481,0.051,9.125,3232.76,0.203,5.26,1.771,"Emerging Asia",2.3621939797587,2.90715408706108,4.48833564288372,0.201631000048716
"Micronesia, Fed. Sts.",2006,-15.801,25.504,0.105,7.554,3120.34,-0.199,4.396,0.309,"Emerging Asia",2.18653489290105,2.71957701960583,3.93236660869659,-0.197709435526023
"Mongolia",2006,10.901,40.937,2.583,6.7,6381.18,8.163,4.345,-8.363,"Emerging Asia",2.17515959553804,2.60077792005721,4.40533062586985,2.79648979563636
"Myanmar",2006,7.754,105.978,47.887,7.75,2234.06,13.307,16.551,9.665,"Emerging Asia",3.50050507997974,2.74497660511198,5.35640096436783,3.28284623379536
"Nauru",2006,-4.107,129.035,0.009,11.118,3554.79,-9.045,19.302,10.64,"Emerging Asia",3.65402624352734,3.10372898014865,5.55324588059974,-2.89840117253138
"Nepal",2006,1.865,42.869,26.519,5.808,2285.51,3.365,7.963,3.424,"Emerging Asia",2.77187251451278,2.45971357124678,4.45143214263964,1.927956387416
"Palau",2006,-28.476,28.616,0.02,13.623,13143.84,0.031,4.239,0.681,"Emerging Asia",2.15110564346856,3.30625109094695,4.04741833953353,0.0309950369792922
"Papua New Guinea",2006,-1.157,25.98,5.917,11.275,2882.3,2.537,2.368,0.587,"Emerging Asia",1.59705981969385,3.11769584881013,3.95084437828619,1.66088562097847
"Philippines",2006,5.455,57.189,86.79,7.95,5294.5,5.316,5.448,-1.192,"Emerging Asia",2.3967142592402,2.77025138369823,4.73958518299817,2.37259965794529
"Samoa",2006,-8.521,33.496,0.181,5.99,5126.54,2.132,3.231,-4.59,"Emerging Asia",1.88906953301899,2.49013452838439,4.20479595481129,1.50115588792079
"Solomon Islands",2006,-7.992,42.305,0.481,16.272,1935.71,4.874,11.235,3.705,"Emerging Asia",3.114155814561,3.48353587269355,4.43819212087601,2.28742350588274
"Sri Lanka",2006,-4.484,74.29,19.696,6.6,7674.52,7.668,9.939,-1.07,"Emerging Asia",2.99213482030121,2.58590725287313,5.00116882867369,2.734427971161
"Thailand",2006,1.044,39.177,65.813,1.5,12837.88,4.968,4.712,0.245,"Emerging Asia",2.2543338436487,1.19476321728711,4.36139986439512,2.30614323707098
"Timor-Leste",2006,119.782,0,0.982,2.175,2207.09,-4.119,5.232,3.62,"Emerging Asia",2.35695097460543,1.51926643176982,0,-2.12317738840712
"Tonga",2006,-6.636,39.55,0.102,10.3,4764.4,-2.194,7.246,-2.736,"Emerging Asia",2.67832461586354,3.02763927935327,4.37087266232451,-1.52717486770425
"Tuvalu",2006,28.012,37.494,0.01,6.351,3225.08,1.301,4.19,0.969,"Emerging Asia",2.13979308969036,2.54790067855296,4.31750588799625,1.07906062242129
"Vanuatu",2006,-6.054,22.162,0.219,6.3,2541.28,8.461,2.041,0.842,"Emerging Asia",1.46182230519836,2.53993693665066,3.79203490795313,2.83208857817554
"Viet Nam",2006,-0.194,30.248,84.618,4.82,5145.63,6.978,7.664,-0.636000000000001,"Emerging Asia",2.73391057017476,2.2765122890247,4.10285037673721,2.64100469010592
"Bangladesh",2007,1.003,34.989,142.66,2.45,3187.35,7.059,7.205,0.0419999999999998,"Emerging Asia",2.67270382907554,1.62849981928419,4.24838505438581,2.65243034762661
"Bhutan",2007,7.835,67.232,0.643,3.7,6757.95,11.016,5.246,0.316000000000001,"Emerging Asia",2.35957585253861,2.01926065615496,4.90135180863375,3.09454972311563
"Brunei Darussalam",2007,35.579,0.685,0.37,2.95,72003.9,0.154,0.968,0.808,"Emerging Asia",0.858564197324781,1.80251535431984,0.640334795332169,0.153397695364218
"Cambodia",2007,-1.409,25.068,13.249,7.856,3178.25,10.398,7.668,1.525,"Emerging Asia",2.734427971161,2.75845112289139,3.91513690857157,3.03706496131143
"China",2007,9.933,29.164,1321.29,1.9,6759.28,14.247,4.772,3.304,"Emerging Asia",2.26671458642303,1.39799836511143,4.0663760542913,3.35092293608666
"Fiji",2007,-9.274,46.437,0.837,8.6,10560.69,-0.9,4.811,2.328,"Emerging Asia",2.27468236396523,2.848272578259,4.53135964989836,-0.808866935652782
"India",2007,-1.293,75.455,1189.69,3.302,3642,7.661,5.919,-0.817,"Emerging Asia",2.47837531635879,1.909853867884,5.01672753979165,2.7335223451565
"Indonesia",2007,1.446,38.121,227.758,9.11,7352.77,6.345,6.319,-6.78,"Emerging Asia",2.54291114732536,2.90551870589882,4.33408448044632,2.54696701268607
"Kiribati",2007,-1.814,11.114,0.097,7,1978.51,3.055,3.578,4.575,"Emerging Asia",1.98693083614346,2.64412076105863,3.10337058577362,1.83569697259315
"Lao PDR",2007,-10.386,55.93,6.041,6.78,4022.12,7.851,4.662,-1.884,"Emerging Asia",2.24390076719869,2.61251896357492,4.71732799887509,2.75781956332712
